ID;ModifyDate;ComputerName;DisplayName;Name;StartMode;StartName;PathName;Decomissioned
;2017-03-27 10:41;S2WEBDB-S;IPsec Policy Agent;PolicyAgent;Manual;NT Authority\NetworkService;C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;Power;Power;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k DcomLaunch;0
;2017-03-27 10:41;S2WEBDB-S;Printer Extensions and Notifications;PrintNotify;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k print;0
;2017-03-27 10:41;S2WEBDB-S;User Profile Service;ProfSvc;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Remote Access Auto Connection Manager;RasAuto;Manual;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Remote Access Connection Manager;RasMan;Manual;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Routing and Remote Access;RemoteAccess;Disabled;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Remote Registry;RemoteRegistry;Auto;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k localService;0
;2017-03-27 10:41;S2WEBDB-S;RPC Endpoint Mapper;RpcEptMapper;Auto;NT AUTHORITY\NetworkService;C:\Windows\system32\svchost.exe -k RPCSS;0
;2017-03-27 10:41;S2WEBDB-S;Remote Procedure Call (RPC) Locator;RpcLocator;Manual;NT AUTHORITY\NetworkService;C:\Windows\system32\locator.exe;0
;2017-03-27 10:41;S2WEBDB-S;Remote Procedure Call (RPC);RpcSs;Auto;NT AUTHORITY\NetworkService;C:\Windows\system32\svchost.exe -k rpcss;0
;2017-03-27 10:41;S2WEBDB-S;Resultant Set of Policy Provider;RSoPProv;Manual;LocalSystem;C:\Windows\system32\RSoPProv.exe;0
;2017-03-27 10:41;S2WEBDB-S;Special Administration Console Helper;sacsvr;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Security Accounts Manager;SamSs;Auto;LocalSystem;C:\Windows\system32\lsass.exe;0
;2017-03-27 10:41;S2WEBDB-S;Smart Card;SCardSvr;Disabled;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation;0
;2017-03-27 10:41;S2WEBDB-S;Smart Card Device Enumeration Service;ScDeviceEnum;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;Task Scheduler;Schedule;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Smart Card Removal Policy;SCPolicySvc;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Secondary Logon;seclogon;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;System Event Notification Service;SENS;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Remote Desktop Configuration;SessionEnv;Manual;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Internet Connection Sharing (ICS);SharedAccess;Disabled;LocalSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Shell Hardware Detection;ShellHWDetection;Auto;LocalSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Microsoft Storage Spaces SMP;smphost;Manual;NT AUTHORITY\NetworkService;C:\Windows\System32\svchost.exe -k smphost;0
;2017-03-27 10:41;S2WEBDB-S;ConfigMgr Task Sequence Agent;smstsmgr;Manual;LocalSystem;C:\Windows\CCM\TSManager.exe /service;0
;2017-03-27 10:41;S2WEBDB-S;SNMP Trap;SNMPTRAP;Manual;NT AUTHORITY\LocalService;C:\Windows\System32\snmptrap.exe;0
;2017-03-27 10:41;S2WEBDB-S;Print Spooler;Spooler;Auto;LocalSystem;C:\Windows\System32\spoolsv.exe;0
;2017-03-27 10:41;S2WEBDB-S;Software Protection;sppsvc;Auto;NT AUTHORITY\NetworkService;C:\Windows\system32\sppsvc.exe;0
;2017-03-27 10:41;S2WEBDB-S;SQL Server Browser;SQLBrowser;Disabled;.\sql;C:\Program Files (x86)\Microsoft SQL Server\90\Shared\sqlbrowser.exe;0
;2017-03-27 10:41;S2WEBDB-S;SQL Server Agent (MSSQLSERVER);SQLSERVERAGENT;Auto;.\sql;B:\SQL\Microsoft SQL Server\MSSQL12.BOXERSTAGE\MSSQL\Binn\SQLAGENT.EXE -i MSSQLSERVER;0
;2017-03-27 10:41;S2WEBDB-S;SQL Server VSS Writer;SQLWriter;Auto;.\sql;C:\Program Files\Microsoft SQL Server\90\Shared\sqlwriter.exe;0
;2017-03-27 10:41;S2WEBDB-S;SSDP Discovery;SSDPSRV;Disabled;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation;0
;2017-03-27 10:41;S2WEBDB-S;Secure Socket Tunneling Protocol Service;SstpSvc;Manual;NT Authority\LocalService;C:\Windows\system32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S2WEBDB-S;Spot Verifier;svsvc;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;Microsoft Software Shadow Copy Provider;swprv;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k swprv;0
;2017-03-27 10:41;S2WEBDB-S;Superfetch;SysMain;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;System Events Broker;SystemEventsBroker;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k DcomLaunch;0
;2017-03-27 10:41;S2WEBDB-S;Telephony;TapiSrv;Manual;NT AUTHORITY\NetworkService;C:\Windows\System32\svchost.exe -k tapisrv;0
;2017-03-27 10:41;S2WEBDB-S;Remote Desktop Services;TermService;Manual;NT Authority\NetworkService;C:\Windows\System32\svchost.exe -k termsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Themes;Themes;Auto;LocalSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Thread Ordering Server;THREADORDER;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S2WEBDB-S;Storage Tiers Management;TieringEngineService;Manual;localSystem;C:\Windows\system32\TieringEngineService.exe;0
;2017-03-27 10:41;S2WEBDB-S;Distributed Link Tracking Client;TrkWks;Auto;LocalSystem;C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;Windows Modules Installer;TrustedInstaller;Manual;localSystem;C:\Windows\servicing\TrustedInstaller.exe;0
;2017-03-27 10:41;S2WEBDB-S;User Access Logging Service;UALSVC;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;Interactive Services Detection;UI0Detect;Manual;LocalSystem;C:\Windows\system32\UI0Detect.exe;0
;2017-03-27 10:41;S2WEBDB-S;Remote Desktop Services UserMode Port Redirector;UmRdpService;Manual;localSystem;C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;UPnP Device Host;upnphost;Disabled;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation;0
;2017-03-27 10:41;S2WEBDB-S;Credential Manager;VaultSvc;Manual;LocalSystem;C:\Windows\system32\lsass.exe;0
;2017-03-27 10:41;S2WEBDB-S;Virtual Disk;vds;Manual;LocalSystem;C:\Windows\System32\vds.exe;0
;2017-03-27 10:41;S2WEBDB-S;VMware Alias Manager and Ticket Service;VGAuthService;Auto;LocalSystem;C:\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe;0
;2017-03-27 10:41;S2WEBDB-S;Hyper-V Guest Service Interface;vmicguestinterface;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;Hyper-V Heartbeat Service;vmicheartbeat;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k ICService;0
;2017-03-27 10:41;S2WEBDB-S;Hyper-V Data Exchange Service;vmickvpexchange;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;Hyper-V Remote Desktop Virtualization Service;vmicrdv;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k ICService;0
;2017-03-27 10:41;S2WEBDB-S;Hyper-V Guest Shutdown Service;vmicshutdown;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;Hyper-V Time Synchronization Service;vmictimesync;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;Hyper-V Volume Shadow Copy Requestor;vmicvss;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;VMware Tools;VMTools;Auto;LocalSystem;C:\Program Files\VMware\VMware Tools\vmtoolsd.exe;0
;2017-03-27 10:41;S2WEBDB-S;VMware Snapshot Provider;vmvss;Manual;LocalSystem;C:\Windows\system32\dllhost.exe /Processid:{DB862F91-9AF4-447F-B860-46F3F5D09478};0
;2017-03-27 10:41;S2WEBDB-S;VMware Physical Disk Helper Service;VMware Physical Disk Helper Service;Auto;LocalSystem;C:\Program Files\VMware\VMware Tools\vmacthlp.exe;0
;2017-03-27 10:41;S2WEBDB-S;Volume Shadow Copy;VSS;Manual;LocalSystem;C:\Windows\system32\vssvc.exe;0
;2017-03-27 10:41;S2WEBDB-S;Windows Time;W32Time;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S2WEBDB-S;Windows Connection Manager;Wcmsvc;Auto;NT Authority\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;Windows Color System;WcsPlugInService;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k wcssvc;0
;2017-03-27 10:41;S2WEBDB-S;Diagnostic Service Host;WdiServiceHost;Manual;NT AUTHORITY\LocalService;C:\Windows\System32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S2WEBDB-S;Diagnostic System Host;WdiSystemHost;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;Windows Event Collector;Wecsvc;Manual;NT AUTHORITY\NetworkService;C:\Windows\system32\svchost.exe -k NetworkService;0
;2017-03-27 10:41;S2WEBDB-S;Windows Encryption Provider Host Service;WEPHOSTSVC;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k WepHostSvcGroup;0
;2017-03-27 10:41;S2WEBDB-S;Problem Reports and Solutions Control Panel Support;wercplsupport;Manual;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Windows Error Reporting Service;WerSvc;Manual;localSystem;C:\Windows\System32\svchost.exe -k WerSvcGroup;0
;2017-03-27 10:41;S2WEBDB-S;WinHTTP Web Proxy Auto-Discovery Service;WinHttpAutoProxySvc;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S2WEBDB-S;Windows Management Instrumentation;Winmgmt;Auto;localSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Windows Remote Management (WS-Management);WinRM;Auto;NT AUTHORITY\NetworkService;C:\Windows\System32\svchost.exe -k NetworkService;0
;2017-03-27 10:41;S2WEBDB-S;WMI Performance Adapter;wmiApSrv;Manual;localSystem;C:\Windows\system32\wbem\WmiApSrv.exe;0
;2017-03-27 10:41;S2WEBDB-S;Portable Device Enumerator Service;WPDBusEnum;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S2WEBDB-S;Windows Store Service (WSService);WSService;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k wsappx;0
;2017-03-27 10:41;S2WEBDB-S;Windows Update;wuauserv;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S2WEBDB-S;Windows Driver Foundation - User-mode Driver Framework;wudfsvc;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S-K1WEBDB-P;Application Experience;AeLookupSvc;Manual;localSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;Application Layer Gateway Service;ALG;Manual;NT AUTHORITY\LocalService;C:\Windows\System32\alg.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;Application Identity;AppIDSvc;Manual;NT Authority\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted;0
;2017-03-27 10:41;S-K1WEBDB-P;Application Information;Appinfo;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;Application Management;AppMgmt;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;App Readiness;AppReadiness;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k AppReadiness;0
;2017-03-27 10:41;S-K1WEBDB-P;AppX Deployment Service (AppXSVC);AppXSvc;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k wsappx;0
;2017-03-27 10:41;S-K1WEBDB-P;Windows Audio Endpoint Builder;AudioEndpointBuilder;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S-K1WEBDB-P;Windows Audio;Audiosrv;Manual;NT AUTHORITY\LocalService;C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted;0
;2017-03-27 10:41;S-K1WEBDB-P;Base Filtering Engine;BFE;Auto;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork;0
;2017-03-27 10:41;S-K1WEBDB-P;Background Intelligent Transfer Service;BITS;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;Background Tasks Infrastructure Service;BrokerInfrastructure;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k DcomLaunch;0
;2017-03-27 10:41;S-K1WEBDB-P;Computer Browser;Browser;Disabled;LocalSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;SMS Agent Host;CcmExec;Auto;LocalSystem;C:\Windows\CCM\CcmExec.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;Certificate Propagation;CertPropSvc;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;Configuration Manager Remote Control;CmRcService;Disabled;LocalSystem;C:\Windows\CCM\RemCtrl\CmRcService.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;COM+ System Application;COMSysApp;Manual;LocalSystem;C:\Windows\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235};0
;2017-03-27 10:41;S-K1WEBDB-P;Cryptographic Services;CryptSvc;Auto;NT Authority\NetworkService;C:\Windows\system32\svchost.exe -k NetworkService;0
;2017-03-27 10:41;S-K1WEBDB-P;DCOM Server Process Launcher;DcomLaunch;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k DcomLaunch;0
;2017-03-27 10:41;S-K1WEBDB-P;Optimize drives;defragsvc;Manual;localSystem;C:\Windows\system32\svchost.exe -k defragsvc;0
;2017-03-27 10:41;S-K1WEBDB-P;Device Association Service;DeviceAssociationService;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S-K1WEBDB-P;Device Install Service;DeviceInstall;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k DcomLaunch;0
;2017-03-27 10:41;S-K1WEBDB-P;DHCP Client;Dhcp;Auto;NT Authority\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted;0
;2017-03-27 10:41;S-K1WEBDB-P;Diagnostics Tracking Service;DiagTrack;Auto;LocalSystem;C:\Windows\System32\svchost.exe -k utcsvc;0
;2017-03-27 10:41;S-K1WEBDB-P;DNS Client;Dnscache;Auto;NT AUTHORITY\NetworkService;C:\Windows\system32\svchost.exe -k NetworkService;0
;2017-03-27 10:41;S-K1WEBDB-P;Wired AutoConfig;dot3svc;Manual;localSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S-K1WEBDB-P;Diagnostic Policy Service;DPS;Auto;NT AUTHORITY\LocalService;C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork;0
;2017-03-27 10:41;S-K1WEBDB-P;Device Setup Manager;DsmSvc;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;Extensible Authentication Protocol;Eaphost;Manual;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;Encrypting File System (EFS);EFS;Manual;LocalSystem;C:\Windows\System32\lsass.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;Windows Event Log;EventLog;Auto;NT AUTHORITY\LocalService;C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted;0
;2017-03-27 10:41;S-K1WEBDB-P;COM+ Event System;EventSystem;Auto;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S-K1WEBDB-P;Function Discovery Provider Host;fdPHost;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S-K1WEBDB-P;Function Discovery Resource Publication;FDResPub;Manual;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation;0
;2017-03-27 10:41;S-K1WEBDB-P;Windows Font Cache Service;FontCache;Auto;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S-K1WEBDB-P;Windows Presentation Foundation Font Cache 3.0.0.0;FontCache3.0.0.0;Manual;NT Authority\LocalService;C:\Windows\Microsoft.Net\Framework64\v3.0\WPF\PresentationFontCache.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;Group Policy Client;gpsvc;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k GPSvcGroup;0
;2017-03-27 10:41;S-K1WEBDB-P;Human Interface Device Service;hidserv;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S-K1WEBDB-P;Health Key and Certificate Management;hkmsvc;Manual;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;Internet Explorer ETW Collector Service;IEEtwCollectorService;Manual;LocalSystem;C:\Windows\system32\IEEtwCollector.exe /V;0
;2017-03-27 10:41;S-K1WEBDB-P;IKE and AuthIP IPsec Keying Modules;IKEEXT;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;IP Helper;iphlpsvc;Auto;LocalSystem;C:\Windows\System32\svchost.exe -k NetSvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;CNG Key Isolation;KeyIso;Manual;LocalSystem;C:\Windows\system32\lsass.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;KDC Proxy Server service (KPS);KPSSVC;Manual;NT AUTHORITY\NetworkService;C:\Windows\system32\svchost.exe -k KpsSvcGroup;0
;2017-03-27 10:41;S-K1WEBDB-P;KtmRm for Distributed Transaction Coordinator;KtmRm;Manual;NT AUTHORITY\NetworkService;C:\Windows\System32\svchost.exe -k NetworkServiceAndNoImpersonation;0
;2017-03-27 10:41;S-K1WEBDB-P;Server;LanmanServer;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;Workstation;LanmanWorkstation;Auto;NT AUTHORITY\NetworkService;C:\Windows\System32\svchost.exe -k NetworkService;0
;2017-03-27 10:41;S-K1WEBDB-P;Link-Layer Topology Discovery Mapper;lltdsvc;Manual;NT AUTHORITY\LocalService;C:\Windows\System32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S-K1WEBDB-P;TCP/IP NetBIOS Helper;lmhosts;Auto;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted;0
;2017-03-27 10:41;S-K1WEBDB-P;Microsoft Policy Platform Local Authority;lpasvc;Manual;LocalSystem;C:\Program Files\Microsoft Policy Platform\policyHost.exe /service;0
;2017-03-27 10:41;S-K1WEBDB-P;Microsoft Policy Platform Processor;lppsvc;Manual;LocalSystem;C:\Program Files\Microsoft Policy Platform\policyHost.exe /service;0
;2017-03-27 10:41;S-K1WEBDB-P;Local Session Manager;LSM;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k DcomLaunch;0
;2017-03-27 10:41;S-K1WEBDB-P;Multimedia Class Scheduler;MMCSS;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;Windows Firewall;MpsSvc;Auto;NT Authority\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork;0
;2017-03-27 10:41;S-K1WEBDB-P;Distributed Transaction Coordinator;MSDTC;Auto;NT AUTHORITY\NetworkService;C:\Windows\System32\msdtc.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;SQL Server Integration Services 12.0;MsDtsServer120;Auto;.\sql;B:\SQL\Microsoft SQL Server\120\DTS\Binn\MsDtsSrvr.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;Microsoft iSCSI Initiator Service;MSiSCSI;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;Windows Installer;msiserver;Manual;LocalSystem;C:\Windows\system32\msiexec.exe /V;0
;2017-03-27 10:41;S-K1WEBDB-P;Microsoft Antimalware Service;MsMpSvc;Auto;LocalSystem;C:\Program Files\Microsoft Security Client\MsMpEng.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;SQL Server (MSSQLSERVER);MSSQLSERVER;Auto;.\sql;B:\SQL\Microsoft SQL Server\MSSQL12.BOXERPROD\MSSQL\Binn\sqlservr.exe -sMSSQLSERVER;0
;2017-03-27 10:41;S-K1WEBDB-P;Network Access Protection Agent;napagent;Manual;NT AUTHORITY\NetworkService;C:\Windows\System32\svchost.exe -k NetworkService;0
;2017-03-27 10:41;S-K1WEBDB-P;Network Connectivity Assistant;NcaSvc;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k NetSvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;Netlogon;Netlogon;Auto;LocalSystem;C:\Windows\system32\lsass.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;Network Connections;Netman;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted;0
;2017-03-27 10:41;S-K1WEBDB-P;Network List Service;netprofm;Manual;NT AUTHORITY\LocalService;C:\Windows\System32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S-K1WEBDB-P;Net.Tcp Port Sharing Service;NetTcpPortSharing;Disabled;NT AUTHORITY\LocalService;C:\Windows\Microsoft.NET\Framework64\v4.0.30319\SMSvcHost.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;Microsoft Network Inspection;NisSrv;Manual;NT AUTHORITY\LocalService;C:\Program Files\Microsoft Security Client\NisSrv.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;Network Location Awareness;NlaSvc;Auto;NT AUTHORITY\NetworkService;C:\Windows\System32\svchost.exe -k NetworkService;0
;2017-03-27 10:41;S-K1WEBDB-P;OP5 NSClient++ Windows Agent (x64);NSClientpp;Auto;LocalSystem;C:\Program Files\op5\NSClient++\nsclient++.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;Network Store Interface Service;nsi;Auto;NT Authority\LocalService;C:\Windows\system32\svchost.exe -k LocalService;0
;2017-03-27 10:41;S-K1WEBDB-P;Performance Counter DLL Host;PerfHost;Manual;NT AUTHORITY\LocalService;C:\Windows\SysWow64\perfhost.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;Performance Logs & Alerts;pla;Manual;NT AUTHORITY\LocalService;C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork;0
;2017-03-27 10:41;S-K1WEBDB-P;Plug and Play;PlugPlay;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k DcomLaunch;0
;2017-03-27 10:41;S-K1WEBDB-P;IPsec Policy Agent;PolicyAgent;Manual;NT Authority\NetworkService;C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted;0
;2017-03-27 10:41;S-K1WEBDB-P;Power;Power;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k DcomLaunch;0
;2017-03-27 10:41;S-K1WEBDB-P;Printer Extensions and Notifications;PrintNotify;Manual;LocalSystem;C:\Windows\system32\svchost.exe -k print;0
;2017-03-27 10:41;S-K1WEBDB-P;User Profile Service;ProfSvc;Auto;LocalSystem;C:\Windows\system32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;Remote Access Auto Connection Manager;RasAuto;Manual;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;Remote Access Connection Manager;RasMan;Manual;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;Routing and Remote Access;RemoteAccess;Disabled;localSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;Remote Registry;RemoteRegistry;Auto;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k localService;0
;2017-03-27 10:41;S-K1WEBDB-P;RPC Endpoint Mapper;RpcEptMapper;Auto;NT AUTHORITY\NetworkService;C:\Windows\system32\svchost.exe -k RPCSS;0
;2017-03-27 10:41;S-K1WEBDB-P;Remote Procedure Call (RPC) Locator;RpcLocator;Manual;NT AUTHORITY\NetworkService;C:\Windows\system32\locator.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;Remote Procedure Call (RPC);RpcSs;Auto;NT AUTHORITY\NetworkService;C:\Windows\system32\svchost.exe -k rpcss;0
;2017-03-27 10:41;S-K1WEBDB-P;Resultant Set of Policy Provider;RSoPProv;Manual;LocalSystem;C:\Windows\system32\RSoPProv.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;Special Administration Console Helper;sacsvr;Manual;LocalSystem;C:\Windows\System32\svchost.exe -k netsvcs;0
;2017-03-27 10:41;S-K1WEBDB-P;Security Accounts Manager;SamSs;Auto;LocalSystem;C:\Windows\system32\lsass.exe;0
;2017-03-27 10:41;S-K1WEBDB-P;Smart Card;SCardSvr;Disabled;NT AUTHORITY\LocalService;C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation;0
